300681,Taraji P. Henson,4,9/11/1970
300682,Amy Ryan,3,5/3/1968
300683,Ruby Dee,2,10/27/1922
300684,Jill Clayburgh,4,4/30/1944
300685,Adriana Barraza,2,3/5/1956
300686,Rinko Kikuchi,1,1/6/1981
300687,Catherine Keener,4,3/23/1959
300688,Charlotte Rampling,3,2/5/1946
300689,Sophie Okonedo,4,8/11/1968
300690,Patricia Clarkson,3,12/29/1959
300691,Shohreh Aghdashloo,4,5/11/1952
300692,Lindsay Lohan,5,7/2/1986
300693,Michelle Trachtenberg,3,10/11/1985
300694,Chloe Sevigny,4,11/18/1974
300695,Lynn Redgrave,1,3/8/1943
300696,Rachel Griffiths,5,12/18/1968
300697,Margot Robbie,3,7/2/1990
300698,Lili Taylor,3,2/20/1967
300699,Robin Weigert,3,7/7/1969
300700,Lake Bell,1,3/24/1979
300701,Claude Rains,4,1889-11-10
300702,Steve Buscemi,1,12/13/1957
300703,John Rhys-Davies,2,5/5/1944
300704,Jean-Louis Trintignant,4,12/11/1930
300705,Joseph Cotten,2,5/15/1905
300706,Barry Pepper,2,4/4/1970
300707,Erich von Stroheim,1,1885-09-22
300708,Patrick Wilson,3,7/3/1973
300709,Christopher Lloyd,1,10/22/1938
300710,Ben Foster,2,10/29/1980
300711,Joel McCrea,1,11/5/1905
300712,Choi Min-sik,4,1/22/1962
300713,Ewan McGregor,5,3/31/1971
300714,Gael Garci­a Bernal,2,11/30/1978
300715,Bruno Ganz,4,3/22/1941
300716,Sean Astin,2,2/25/1971
300717,Irrfan Khan,2,1/7/1967
300718,Michael C. Hall,2,2/1/1971
300719,Roy Scheider,4,11/10/1932
300720,Casey Affleck,3,8/12/1975
300721,Gary Busey,3,6/29/1944
300722,Norman Reedus,2,1/6/1969
300723,Jeff Daniels,2,2/19/1955
300724,Stanley Tucci,4,11/11/1960
300725,Kiefer Sutherland,1,12/21/1966
300726,Michelle Yeoh,1,8/6/1962
300727,Lara Seydoux,4,7/1/1985
300728,Dakota Johnson,3,10/4/1989
300729,Julie Delpy,3,12/21/1969
300730,Linda Hamilton,2,9/26/1956
300731,Carrie Fisher,2,10/21/1956
300732,Pam Grier,3,5/26/1949
300733,Bjork,3,11/21/1965
300734,Emily Browning,1,12/7/1988
300735,Juliette Lewis,2,6/21/1973
300736,Sarah Jessica Parker,2,3/25/1965
300737,Piper Laurie,5,1/22/1932
300738,Miley Cyrus,3,11/23/1992
300739,Lily Tomlin,1,9/1/1939
300740,Jane Seymour,3,2/15/1951
300741,Gloria Stuart,5,7/4/1910
300742,Talia Shire,2,4/25/1946
300743,Gal Gadot,1,4/30/1985
300744,Sue Lyon,3,7/10/1946
300745,Olivia Newton-John,4,9/26/1948
300746,Minnie Driver,1,1/31/1970
300747,Teri Garr,4,12/11/1947
300748,Keri Russell,5,3/23/1976
300749,Jean Seberg,1,11/13/1938
300750,Sarah Polley,4,1/8/1979
300751,Josh Brolin,2,2/12/1968
300752,Hal Holbrook,4,2/17/1925
300753,Djimon Hounsou,1,4/24/1964
300754,Matt Dillon,3,2/18/1964
300755,Alan Alda,1,1/28/1936
300756,Thomas Haden Church,5,6/17/1960
300757,Clive Owen,2,10/3/1964
300758,Ken Watanabe,5,10/21/1959
300759,Suraj Sharma,1,3/21/1993
300760,John C. Reilly,1,5/24/1965
300761,Michael Clarke Duncan,4,12/10/1957
300762,Haley Joel Osment,4,4/10/1988
300763,Greg Kinnear,2,6/17/1963
300764,Burt Reynolds,5,2/11/1936
300765,Robert Forster,3,7/13/1941
300766,Jason Schwartzman,5,6/26/1980
300767,William H. Macy,2,3/13/1950
300768,Armin Mueller-Stahl,5,12/17/1930
300769,Tim Roth,3,5/14/1961
300770,James Cromwell,5,1/27/1940
300771,Chazz Palminteri,3,5/15/1952
300772,Gary Sinise,4,3/17/1955
300773,Paul Scofield,5,1/21/1922
300774,Pete Postlethwaite,1,2/7/1946
300775,Hugo Weaving,3,4/4/1960
300776,Jada Pinkett Smith,3,9/18/1971
300777,Tatum ONeal,4,11/5/1963
300778,Anna Faris,5,11/29/1976
300779,Hattie McDaniel,4,1893-06-10
300780,Famke Janssen,4,11/5/1964
300781,Rosamund Pike,5,
300782,Bonnie Hunt,5,9/22/1961
300783,Leslie Mann,4,3/26/1972
300784,Mindy Kaling,1,6/24/1979
300785,Thandiwe Newton,4,11/6/1972
300786,Amy Poehler,5,9/16/1971
300787,Amanda Peet,3,1/11/1972
300788,Julia Stiles,2,3/28/1981
300789,Maria Bello,2,4/18/1967
300790,Eva Mendes,5,3/5/1974
300791,Emily Blunt,5,2/23/1983
300792,Rose Byrne,4,7/24/1979
300793,Ashley Judd,2,4/19/1968
300794,Emilia Clarke,5,10/23/1986
300795,Christina Applegate,5,11/25/1971
300796,Nia Long,5,10/30/1970
300797,Felicity Jones,2,10/17/1983
300798,Tara Leoni,2,2/25/1966
300799,Alexandra Daddario,4,3/16/1986
300800,Jena Malone,2,11/21/1984
300801,Richard Gere,2,8/31/1949
300802,Nick Frost,3,3/28/1972
300803,Ray Liotta,3,12/18/1954
300804,Chris Rock,4,2/7/1965
300805,Jon Hamm,3,3/10/1971
300806,Neil Patrick Harris,2,6/15/1973
300807,Charlie Sheen,3,9/3/1965
300808,Mark Rylance,4,1/18/1960
300809,Andy Garcia,5,4/12/1956
300810,Michael Lerner,2,6/22/1941
300811,Graham Greene,1,6/22/1952
300812,Bruce Davison,4,6/28/1946
300813,Dan Aykroyd,5,7/1/1952
300814,Danny Aiello,2,6/20/1933
300815,River Phoenix,5,8/23/1970
300816,Dean Stockwell,2,3/5/1936
300817,Billy Crystal,5,3/14/1948
300818,John Goodman,2,6/20/1952
300819,Orlando Bloom,5,1/13/1977
300820,Stellan Skarsgard,4,6/13/1951
300821,Alexander Skarsgard,5,8/25/1976
300822,Mike Myers,5,5/25/1963
300823,Tyrese Gibson,5,12/30/1978
300824,Elijah Wood,2,1/28/1981
300825,Danny DeVito,4,11/17/1944
300826,Susan Hayward,5,6/30/1917
300827,Michelle Rodriguez,2,7/12/1978
300828,Sarah Michelle Gellar,5,4/14/1977
300829,Sandra Oh,3,7/20/1971
300830,Margot Kidder,4,10/17/1948
300831,Beyonce,2,9/4/1981
300832,Rebecca Hall,5,5/3/1982
300833,Piper Perabo,1,10/31/1976
300834,Courteney Cox,5,6/15/1964
300835,Parker Posey,3,11/8/1968
300836,Paula Patton,5,12/5/1975
300837,Michelle Monaghan,2,3/23/1976
300838,Claire Danes,1,4/12/1979
300839,Allison Janney,2,11/19/1959
300840,Kate Bosworth,4,1/2/1983
300841,Evan Rachel Wood,3,9/7/1987
300842,Mira Sorvino,2,9/28/1967
300843,Ziyi Zhang,3,2/9/1979
300844,Amanda Bynes,3,4/3/1986
300845,Lisa Kudrow,2,7/30/1963
300846,Brit Marling,5,8/7/1982
300847,Cynthia Erivo,5,1/8/1987
300848,Sofi­a Vergara,1,7/10/1972
300849,Mandy Moore,3,4/10/1984
300850,Virginia Madsen,4,9/11/1961
300851,James Marsden,4,9/18/1973
300852,Tim Allen,5,6/13/1953
300853,Giovanni Ribisi,4,12/17/1974
300854,Rutger Hauer,4,1/23/1944
300855,Vince Vaughn,1,3/28/1970
300856,Brian Cox,1,6/1/1946
300857,Dennis Quaid,5,4/9/1954
300858,John Leguizamo,4,7/22/1964
300859,Michael Keaton,3,9/5/1951
300860,Billy Burke,3,11/25/1966
300861,Brendan Gleeson,4,3/29/1955
300862,Charles Bronson,5,11/3/1921
300863,Jonathan Pryce,5,6/1/1947
300864,Tobey Maguire,2,6/27/1975
300865,Michael Sheen,3,2/5/1969
300866,Justin Long,3,6/2/1978
300867,Jack Black,3,8/28/1969
300868,Mel Brooks,4,6/28/1926
300869,Pierce Brosnan,2,5/16/1953
300870,Sean Bean,5,4/17/1959
300871,Mahershala Ali,4,2/16/1974
300872,Josh Duhamel,1,11/14/1972
300873,Eddie Murphy,1,4/3/1961
300874,Jon Favreau,5,10/19/1966
300875,Danny Glover,1,7/22/1946
300876,Freida Pinto,3,10/18/1984
300877,Hilary Duff,5,9/28/1987
300878,Mary Elizabeth Winstead,3,11/28/1984
300879,Jennifer Coolidge,1,8/28/1961
300880,Andrea Riseborough,5,11/20/1981
300881,Molly Ringwald,2,2/18/1968
300882,January Jones,1,1/5/1978
300883,Maya Rudolph,4,7/27/1972
300884,Sophie Marceau,4,11/17/1966
300885,Franka Potente,1,7/22/1974
300886,Claire Foy,3,4/16/1984
300887,Rashida Jones,1,2/25/1976
300888,Alicia Silverstone,3,10/4/1976
300889,Lillian Gish,3,1893-10-14
300890,Evangeline Lilly,4,8/3/1979
300891,Olivia Colman,3,1/30/1974
300892,Mireille Enos,1,9/22/1975
300893,Jennifer Love Hewitt,3,2/21/1979
300894,Emmy Rossum,2,9/12/1986
300895,Joey King,5,7/30/1999
300896,Ginnifer Goodwin,1,5/22/1978
300897,Christine Taylor,4,7/30/1971
300898,Vanessa Hudgens,3,12/14/1988
300899,Abbie Cornish,2,8/7/1982
300900,Florence Pugh,2,1/3/1996
300901,Ian Holm,1,9/12/1931
300902,Nathan Lane,2,2/3/1956
300903,Cary Elwes,4,10/26/1962
300904,Martin Lawrence,5,4/16/1965
300905,Steve Coogan,3,10/14/1965
300906,Sacha Baron Cohen,3,10/13/1971
300907,Jeffrey Wright,1,12/7/1965
300908,Jackie Chan,2,4/7/1954
300909,Aaron Eckhart,2,3/12/1968
300910,Sam Worthington,5,8/2/1976
300911,Jack Davenport,4,3/1/1973
300912,Alfred Molina,2,5/24/1953
300913,Tim Curry,1,4/19/1946
300914,Mark Hamill,1,9/25/1951
300915,Brendan Fraser,1,12/3/1968
300916,Ice Cube,5,6/15/1969
300917,Liev Schreiber,5,10/4/1967
300918,Ed Helms,4,1/24/1974
300919,Val Kilmer,4,12/31/1959
300920,Russell Brand,3,6/4/1975
300921,Craig T. Nelson,5,4/4/1944
300922,Bernie Mac,5,10/5/1957
300923,Patrick Stewart,1,7/13/1940
300924,Seth Green,4,2/8/1974
300925,Ashton Kutcher,5,2/7/1978
300926,Randy Quaid,4,10/1/1950
300927,Wesley Snipes,2,7/31/1962
300928,David Oyelowo,2,4/1/1976
300929,Mark Strong,1,8/5/1963
300930,Rob Schneider,3,10/31/1963
300931,Jay Baruchel,1,4/9/1982
300932,Hayden Christensen,5,4/19/1981
300933,Ray Stevenson,1,5/25/1964
300934,Paul Bettany,1,5/27/1971
300935,Hugh Laurie,4,6/11/1959
300936,Chris Tucker,3,8/31/1971
300937,John Candy,2,10/31/1950
300938,Richard Attenborough,1,8/29/1923
300939,Chris O'Donnell,1,6/26/1970
300940,Benjamin Bratt,5,12/16/1963
300941,Common,2,3/13/1972
300942,Marlon Wayans,4,7/23/1972
300943,Albert Brooks,2,7/22/1947
300944,Aaron Paul,1,8/27/1979
300945,Macaulay Culkin,5,8/26/1980
300946,Sam Elliott,1,8/9/1944
300947,Taron Egerton,3,11/10/1989
300948,Jim Caviezel,1,9/26/1968
300949,Elvis Presley,2,1/8/1935
300950,Jonah Hill,3,12/20/1983
300951,Sung Kang,4,4/8/1972
300952,Jason Sudeikis,5,9/18/1975
300953,Josh Hartnett,2,7/21/1978
300954,Cillian Murphy,2,5/25/1976
300955,Billy Crudup,2,7/8/1968
300956,Anthony Mackie,2,9/23/1978
300957,John Barrymore,1,1882-02-15
300958,Timothy Olyphant,4,5/20/1968
300959,Josh Gad,2,2/23/1981
300960,Billy Zane,1,2/24/1966
300961,Luke Wilson,4,9/21/1971
300962,Peter Sarsgaard,1,3/7/1971
300963,Rhys Ifans,2,7/22/1967
300964,Topher Grace,2,7/12/1978
300965,Kevin Hart,2,7/6/1979
300966,Paul Dano,5,6/19/1984
300967,Bill Hader,3,6/7/1978
300968,Rob Lowe,4,3/17/1964
300969,Mel Blanc,3,5/30/1908
300970,David Spade,2,7/22/1964
300971,Rob Riggle,4,4/21/1970
300972,Lance Henriksen,2,5/5/1940
300973,Richard Jenkins,4,5/4/1947
300974,Emilio Estevez,4,5/12/1962
300975,Michael Ealy,1,8/3/1973
300976,Jamie Bell,2,3/14/1986
300977,Troy Baker,4,4/1/1976
300978,Danny McBride,2,12/29/1976
300979,Jonathan Rhys Meyers,2,7/27/1977
300980,Michael Cera,2,6/7/1988
300981,Bill Paxton,3,5/17/1955
300982,Ioan Gruffudd,1,10/6/1973
300983,Andrew Lincoln,5,9/14/1973
300984,Ezra Miller,3,9/30/1992
300985,Bill Pullman,5,12/17/1953
300986,Craig Robinson,1,10/25/1971
300987,Charlie Day,3,2/9/1976
300988,Andy Samberg,1,8/18/1978
300989,Garrett Hedlund,3,9/3/1984
300990,Cam Gigandet,3,8/16/1982
300991,John Krasinski,4,10/20/1979
300992,Kevin James,1,4/26/1965
300993,Christopher Reeve,3,9/25/1952
300994,James McAvoy,5,4/21/1979
300995,Rufus Sewell,3,10/29/1967
300996,Adam Driver,2,11/19/1983
300997,Ned Beatty,4,7/6/1937
300998,John Cleese,2,10/27/1939
300999,John Turturro,5,2/28/1957
3001000,Jerry Lewis,2,12/2/1995
3001001,Random0,1,3/13/1979
3001002,Random1,0,9/8/1974
3001003,Random2,0,6/9/1990
3001004,Random3,0,4/6/1988
3001005,Random4,0,7/9/1955
3001006,Random5,1,2/4/1992
3001007,Random6,0,4/24/1950
3001008,Random7,0,9/5/1974
3001009,Random8,0,11/12/1997
3001010,Random9,0,5/26/1951
3001011,Random10,1,2/21/1996
3001012,Random11,0,7/23/1958
3001013,Random12,0,11/8/1954
3001014,Random13,1,10/3/1948
3001015,Random14,0,4/19/1954
3001016,Random15,1,3/8/1972
3001017,Random16,1,9/6/1957
3001018,Random17,0,7/20/1997
3001019,Random18,0,7/7/1992
3001020,Random19,0,8/14/1959
3001021,Random20,1,6/23/1987
3001022,Random21,0,7/1/1974
3001023,Random22,0,10/5/1961
3001024,Random23,0,9/23/1968
3001025,Random24,1,9/3/1952
3001026,Random25,1,6/28/1989
3001027,Random26,1,10/20/1992
3001028,Random27,0,12/18/1967
3001029,Random28,1,11/26/1966
3001030,Random29,0,10/20/1957
3001031,Random30,1,2/15/1948
3001032,Random31,0,4/27/1978
3001033,Random32,0,10/4/1961
3001034,Random33,0,9/13/1995
3001035,Random34,1,4/14/1967
3001036,Random35,1,4/23/1977
3001037,Random36,0,6/26/1989
3001038,Random37,0,11/12/1996
3001039,Random38,0,12/27/1982
3001040,Random39,0,4/11/1950
3001041,Random40,1,6/19/1999
3001042,Random41,0,12/9/1973
3001043,Random42,1,12/11/1971
3001044,Random43,0,1/13/1977
3001045,Random44,0,4/12/1985
3001046,Random45,1,11/25/1958
3001047,Random46,0,1/5/1982
3001048,Random47,0,9/2/1983
3001049,Random48,0,3/25/1949
3001050,Random49,0,6/11/1976
3001051,Random50,1,11/16/1980
3001052,Random51,1,5/22/1985
3001053,Random52,0,6/24/1999
3001054,Random53,1,5/25/1965
3001055,Random54,0,9/16/1978
3001056,Random55,1,2/3/1977
3001057,Random56,0,11/20/1974
3001058,Random57,0,12/21/1978
3001059,Random58,0,1/21/1976
3001060,Random59,0,12/1/1990
3001061,Random60,1,10/23/1957
3001062,Random61,0,8/20/1987
3001063,Random62,0,3/26/1951
3001064,Random63,0,1/4/1992
3001065,Random64,0,11/13/1962
3001066,Random65,1,6/9/1945
3001067,Random66,0,3/16/1998
3001068,Random67,0,3/3/1980
3001069,Random68,0,9/7/1999
3001070,Random69,0,8/1/1965
3001071,Random70,1,6/28/1981
3001072,Random71,0,4/20/1948
3001073,Random72,0,5/28/1949
3001074,Random73,0,1/18/1945
3001075,Random74,0,7/3/1963
3001076,Random75,1,8/25/1946
3001077,Random76,0,7/24/1974
3001078,Random77,0,11/28/1958
3001079,Random78,0,9/17/1980
3001080,Random79,0,9/3/1971
3001081,Random80,1,11/27/1973
3001082,Random81,0,7/25/1956
3001083,Random82,0,5/3/1951
3001084,Random83,0,6/1/1960
3001085,Random84,0,4/12/1977
3001086,Random85,1,1/15/1989
3001087,Random86,0,3/23/1988
3001088,Random87,0,11/25/1948
3001089,Random88,0,11/26/1955
3001090,Random89,0,8/20/1972
3001091,Random90,1,8/25/1969
3001092,Random91,0,10/25/1960
3001093,Random92,0,11/28/1966
3001094,Random93,0,12/13/1958
3001095,Random94,0,4/8/1961
3001096,Random95,1,5/27/1974
3001097,Random96,0,1/19/1969
3001098,Random97,0,8/3/1986
3001099,Random98,0,4/27/1988
3001100,Random99,1,6/25/1989
3001101,Random100,1,12/14/1952
3001102,Random101,0,8/14/1956
3001103,Random102,1,2/14/1969
3001104,Random103,0,11/26/1979
3001105,Random104,0,10/1/1979
3001106,Random105,1,3/19/1949
3001107,Random106,0,10/19/1972
3001108,Random107,0,3/11/1972
3001109,Random108,0,9/8/1949
3001110,Random109,1,8/1/1977
3001111,Random110,1,3/12/1999
3001112,Random111,1,10/21/1958
3001113,Random112,0,1/28/1947
3001114,Random113,0,7/4/1998
3001115,Random114,1,2/15/1971
3001116,Random115,1,12/1/1970
3001117,Random116,0,12/6/1945
3001118,Random117,1,6/9/1988
3001119,Random118,1,10/21/1984
3001120,Random119,0,12/22/1969
3001121,Random120,1,12/4/1989
3001122,Random121,0,6/28/1998
3001123,Random122,0,9/2/1983
3001124,Random123,0,11/16/1991
3001125,Random124,0,8/26/1989
3001126,Random125,1,6/20/1981
3001127,Random126,0,2/4/1960
3001128,Random127,1,5/12/2000
3001129,Random128,0,8/27/1973
3001130,Random129,0,12/24/1974
3001131,Random130,1,5/25/1988
3001132,Random131,0,4/13/1971
3001133,Random132,0,1/13/1947
3001134,Random133,0,9/17/1984
3001135,Random134,0,6/23/1948
3001136,Random135,1,8/6/1987
3001137,Random136,0,1/4/1972
3001138,Random137,1,1/10/1996
3001139,Random138,0,1/16/1990
3001140,Random139,0,4/16/1958
3001141,Random140,1,6/9/1981
3001142,Random141,0,10/2/1973
3001143,Random142,0,5/13/1945
3001144,Random143,0,10/24/1953
3001145,Random144,1,11/2/1974
3001146,Random145,1,11/21/1954
3001147,Random146,0,10/8/1949
3001148,Random147,0,4/12/1959
3001149,Random148,0,7/11/1991
3001150,Random149,0,7/2/1955
3001151,Random150,1,1/12/1979
3001152,Random151,1,9/24/1951
3001153,Random152,0,2/6/1999
3001154,Random153,0,12/6/1967
3001155,Random154,0,8/27/1959
3001156,Random155,1,6/19/1962
3001157,Random156,1,5/23/1950
3001158,Random157,0,1/11/1969
3001159,Random158,0,4/20/1998
3001160,Random159,1,4/11/1976
3001161,Random160,1,12/12/1960
3001162,Random161,0,10/17/1956
3001163,Random162,0,10/25/1948
3001164,Random163,0,8/1/1987
3001165,Random164,1,7/20/1971
3001166,Random165,1,8/8/1985
3001167,Random166,0,6/5/1984
3001168,Random167,0,10/16/1971
3001169,Random168,0,6/14/1974
3001170,Random169,0,9/12/1991
3001171,Random170,1,10/17/1962
3001172,Random171,0,6/22/1958
3001173,Random172,0,7/18/1996
3001174,Random173,0,7/2/1963
3001175,Random174,0,7/28/1958
3001176,Random175,1,7/14/1950
3001177,Random176,0,11/9/1993
3001178,Random177,0,2/13/1986
3001179,Random178,0,11/1/1958
3001180,Random179,1,1/27/1982
3001181,Random180,1,1/10/1976
3001182,Random181,0,4/23/1963
3001183,Random182,0,2/23/1984
3001184,Random183,0,5/9/1980
3001185,Random184,0,8/13/1989
3001186,Random185,1,3/9/1958
3001187,Random186,0,7/27/1998
3001188,Random187,0,4/27/1949
3001189,Random188,0,4/17/1956
3001190,Random189,0,11/5/1957
3001191,Random190,1,8/27/1988
3001192,Random191,0,10/28/1950
3001193,Random192,0,12/15/1953
3001194,Random193,1,7/19/1985
3001195,Random194,1,9/15/1973
3001196,Random195,1,8/27/1982
3001197,Random196,1,7/25/1962
3001198,Random197,0,7/12/1946
3001199,Random198,0,10/1/1995
3001200,Random199,0,11/24/1964
3001201,Random200,1,11/17/1955
3001202,Random201,0,6/1/1959
3001203,Random202,0,12/2/2000
3001204,Random203,0,6/21/1950
3001205,Random204,0,9/24/1978
3001206,Random205,1,1/6/1946
3001207,Random206,0,11/13/1994
3001208,Random207,0,7/16/1982
3001209,Random208,0,10/12/1945
3001210,Random209,0,1/16/1999
3001211,Random210,1,3/18/1950
3001212,Random211,0,6/13/1960
3001213,Random212,0,4/16/1980
3001214,Random213,0,4/19/1958
3001215,Random214,0,3/8/1987
3001216,Random215,1,6/8/1984
3001217,Random216,0,8/26/1954
3001218,Random217,0,5/12/1976
3001219,Random218,0,5/15/1996
3001220,Random219,0,3/4/1970
3001221,Random220,1,2/24/1969
3001222,Random221,0,1/11/1966
3001223,Random222,0,1/27/1948
3001224,Random223,1,8/12/1961
3001225,Random224,0,11/14/1967
3001226,Random225,1,9/18/1960
3001227,Random226,0,10/3/1960
3001228,Random227,0,10/24/1987
3001229,Random228,0,5/2/1985
3001230,Random229,0,1/27/1995
3001231,Random230,1,8/3/1994
3001232,Random231,0,10/6/1953
3001233,Random232,1,3/21/1947
3001234,Random233,0,12/1/1947
3001235,Random234,0,10/18/1947
3001236,Random235,1,6/23/1958
3001237,Random236,0,9/16/1960
3001238,Random237,0,2/20/1989
3001239,Random238,0,7/22/1961
3001240,Random239,0,11/23/1955
3001241,Random240,1,6/1/1999
3001242,Random241,0,3/10/1984
3001243,Random242,0,5/11/1967
3001244,Random243,0,3/10/1961
3001245,Random244,0,8/2/1969
3001246,Random245,1,3/7/1981
3001247,Random246,0,5/20/1963
3001248,Random247,0,1/28/1970
3001249,Random248,0,6/11/1986
3001250,Random249,1,9/26/1969
3001251,Random250,1,5/19/1965
3001252,Random251,0,5/19/1989
3001253,Random252,1,12/21/1987
3001254,Random253,0,11/1/1963
3001255,Random254,0,4/21/1972
3001256,Random255,1,2/16/1990
3001257,Random256,0,2/19/1958
3001258,Random257,1,2/4/1949
3001259,Random258,0,6/2/1973
3001260,Random259,0,11/3/2000
3001261,Random260,1,8/12/1966
3001262,Random261,0,5/16/1964
3001263,Random262,1,6/6/1952
3001264,Random263,0,5/13/1986
3001265,Random264,1,7/15/1962
3001266,Random265,1,5/11/1961
3001267,Random266,0,11/2/1981
3001268,Random267,0,11/3/1964
3001269,Random268,0,11/21/1993
3001270,Random269,0,8/6/1992
3001271,Random270,1,9/21/1957
3001272,Random271,1,12/10/1952
3001273,Random272,1,1/19/1977
3001274,Random273,0,1/21/1995
3001275,Random274,0,10/6/1987
3001276,Random275,1,2/1/1985
3001277,Random276,0,6/26/1983
3001278,Random277,0,9/9/1954
3001279,Random278,0,7/8/1984
3001280,Random279,0,2/9/1968
3001281,Random280,1,9/23/1968
3001282,Random281,1,11/11/1989
3001283,Random282,0,4/11/1951
3001284,Random283,1,8/20/1989
3001285,Random284,0,1/19/1994
3001286,Random285,1,2/3/1970
3001287,Random286,0,3/6/1961
3001288,Random287,1,11/8/1951
3001289,Random288,0,2/5/1961
3001290,Random289,1,6/4/1969
3001291,Random290,1,1/25/1999
3001292,Random291,0,10/13/1950
3001293,Random292,0,11/7/1947
3001294,Random293,0,7/15/1991
3001295,Random294,1,6/6/1988
3001296,Random295,1,10/4/1956
3001297,Random296,1,12/1/1962
3001298,Random297,1,4/15/1997
3001299,Random298,1,10/1/1974
3001300,Random299,0,2/28/1965
3001301,Random300,1,12/27/1947
3001302,Random301,0,2/7/1984
3001303,Random302,0,10/25/1979
3001304,Random303,1,8/1/1966
3001305,Random304,0,7/1/1958
3001306,Random305,1,1/2/1977
3001307,Random306,0,8/1/1968
3001308,Random307,0,8/16/1992
3001309,Random308,0,9/27/1990
3001310,Random309,0,12/26/1961
3001311,Random310,1,11/10/2000
3001312,Random311,1,12/18/1957
3001313,Random312,1,10/1/1950
3001314,Random313,0,7/27/1966
3001315,Random314,0,5/25/1962
3001316,Random315,1,10/24/1948
3001317,Random316,0,12/22/1981
3001318,Random317,1,6/10/1951
3001319,Random318,1,8/24/1972
3001320,Random319,0,9/17/1952
3001321,Random320,1,3/12/1961
3001322,Random321,0,2/17/1972
3001323,Random322,0,2/20/1992
3001324,Random323,0,11/10/1973
3001325,Random324,0,12/4/1965
3001326,Random325,1,2/1/1955
3001327,Random326,0,2/15/1962
3001328,Random327,0,4/22/1962
3001329,Random328,0,4/4/1968
3001330,Random329,0,4/6/1985
3001331,Random330,1,3/9/1945
3001332,Random331,0,11/14/1953
3001333,Random332,0,10/11/1958
3001334,Random333,0,11/5/1963
3001335,Random334,0,1/22/1964
3001336,Random335,1,11/10/1985
3001337,Random336,0,1/5/1951
3001338,Random337,1,4/5/1981
3001339,Random338,0,6/23/1963
3001340,Random339,0,3/18/1981
3001341,Random340,1,8/25/1950
3001342,Random341,0,7/20/1974
3001343,Random342,1,3/14/1984
3001344,Random343,0,1/22/1953
3001345,Random344,0,1/18/1995
3001346,Random345,1,1/9/1989
3001347,Random346,0,8/8/1992
3001348,Random347,0,9/20/1982
3001349,Random348,0,4/27/1996
3001350,Random349,0,12/8/1974
3001351,Random350,1,7/9/1947
3001352,Random351,0,2/22/1954
3001353,Random352,0,12/22/1960
3001354,Random353,1,4/14/1974
3001355,Random354,1,4/8/1997
3001356,Random355,1,8/18/1994
3001357,Random356,0,10/11/1959
3001358,Random357,0,2/3/1989
3001359,Random358,0,5/19/2000
3001360,Random359,0,10/24/1981
3001361,Random360,1,2/17/1959
3001362,Random361,0,3/14/1956
